category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
PMID	PMID:36314791	10	85	9606	SHFL,OASL,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,IFI35,ISG15	SHFL,OASL,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,IFI35,ISG15	2.25e-12	2.14e-07	(2022) Neuropilin-1 Mediates SARS-CoV-2 Infection of Astrocytes in Brain Organoids, Inducing Inflammation Leading to Dysfunction and Death of Neurons.	6.669586226650809	1.5056393482408172	10.041991459330456
PMID	PMID:36820061	10	87	9606	OASL,STAT2,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,PARP14	OASL,STAT2,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,PARP14	2.78e-12	2.5e-07	(2023) Mycobacterium tuberculosis infection triggers epigenetic changes that are enriched in a type I IFN signature.	6.6020599913279625	1.4955390213364916	9.873638338235427
PMID	PMID:34440891	9	57	9606	OASL,STAT2,TBK1,MX2,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,STAT2,TBK1,MX2,DDX58,MX1,IFITM3,OAS1,ISG15	2.72e-12	2.5e-07	(2021) Innate Immune Responses to Herpesvirus Infection.	6.6020599913279625	1.6334259277219436	10.783975966210804
PMID	PMID:34613770	9	57	9606	OASL,STAT2,TBK1,MX2,OAS2,RIGI,MX1,IFITM3,ISG15	OASL,STAT2,TBK1,MX2,OAS2,DDX58,MX1,IFITM3,ISG15	2.72e-12	2.5e-07	(2021) ZBP1-MLKL necroptotic signaling potentiates radiation-induced antitumor immunity via intratumoral STING pathway activation.	6.6020599913279625	1.6334259277219436	10.783975966210804
PMID	PMID:34104087	9	58	9606	OASL,TBK1,MX2,OAS2,PIP4P1,MX1,OAS1,TNFAIP2,ISG15	OASL,TBK1,MX2,OAS2,PIP4P1,MX1,OAS1,TNFAIP2,ISG15	3.13e-12	2.73e-07	(2021) SARS-CoV-2 infection activates a subset of intrinsic pathways to inhibit type I interferons in vitro and in vivo.	6.5638373529592435	1.6258727898314977	10.671964549056039
PMID	PMID:35075430	8	35	9606	OASL,SAMD9L,OAS2,IFIT1,MX1,IFITM3,OAS1,ISG15	OASL,SAMD9L,OAS2,IFIT1,MX1,IFITM3,OAS1,ISG15	3.4e-12	2.92e-07	(2022) Bioinformatic Analysis Identifies Biomarkers and Treatment Targets in Primary Sjoegrens Syndrome Patients with Fatigue.	6.534617148551582	1.794080216596778	11.72362734925044
PMID	PMID:35281454	8	35	9606	STAT2,MX2,IFIT1,RIGI,MX1,OAS1,PARP14,ISG15	STAT2,MX2,IFIT1,DDX58,MX1,OAS1,PARP14,ISG15	3.4e-12	2.92e-07	(2022) Streptococcus pneumoniae and Influenza A Virus Co-Infection Induces Altered Polyubiquitination in A549 Cells.	6.534617148551582	1.794080216596778	11.72362734925044
PMID	PMID:34742657	8	35	9606	OASL,STAT2,TBK1,MX2,RIGI,MX1,IFITM3,OAS1	OASL,STAT2,TBK1,MX2,DDX58,MX1,IFITM3,OAS1	3.4e-12	2.92e-07	(2021) Clash of the titans: interferons and SARS-CoV-2.	6.534617148551582	1.794080216596778	11.72362734925044
PMID	PMID:24327094	8	35	9606	STAT2,TBK1,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,TBK1,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	3.4e-12	2.92e-07	(2014) The molecular biology of nairoviruses, an emerging group of tick-borne arboviruses.	6.534617148551582	1.794080216596778	11.72362734925044
PMID	PMID:34992733	8	36	9606	STAT2,TBK1,MX2,IFIT1,MX1,IFI35,SERPINB2,ISG15	STAT2,TBK1,MX2,IFIT1,MX1,IFI35,SERPINB2,ISG15	4.15e-12	3.32e-07	(2022) Global proteomics of fibroblast cells treated with bacterial cyclic dinucleotides, c-di-GMP and c-di-AMP.	6.478861916295964	1.7818457601797664	11.54433263634212
PMID	PMID:29215570	9	60	9606	OASL,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	4.13e-12	3.32e-07	(2017) Host Cell Restriction Factors that Limit Influenza A Infection.	6.478861916295964	1.6111495330107912	10.438415350881641
PMID	PMID:27791205	9	60	9606	OASL,STAT2,TBK1,OAS2,IFIT1,SAMD9,MX1,OAS1,PARP14	OASL,STAT2,TBK1,OAS2,IFIT1,SAMD9,MX1,OAS1,PARP14	4.13e-12	3.32e-07	(2016) Intracellular STING inactivation sensitizes breast cancer cells to genotoxic agents.	6.478861916295964	1.6111495330107912	10.438415350881641
PMID	PMID:25564224	8	36	9606	OASL,STAT2,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	4.15e-12	3.32e-07	(2015) STAT2IRF9 directs a prolonged ISGF3-like transcriptional response and antiviral activity in the absence of STAT1.	6.478861916295964	1.7818457601797664	11.54433263634212
PMID	PMID:37543144	7	19	9606	OASL,TBK1,IFIT1,RIGI,MX1,IFITM3,ISG15	OASL,TBK1,IFIT1,DDX58,MX1,IFITM3,ISG15	4.78e-12	3.61e-07	(2023) Long noncoding RNA 1392 regulates MDA5 by interaction with ELAVL1 to inhibit coxsackievirus B5 infection.	6.442492798094342	2.001402713016538	12.894022564695524
PMID	PMID:33925004	9	62	9606	TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	5.39e-12	4.02e-07	(2021) Host Cell Restriction Factors of Bunyaviruses and Viral Countermeasures.	6.39577394691553	1.596909093896181	10.21346957833368
PMID	PMID:36610657	10	95	9606	OASL,STAT2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,ISG15	6.23e-12	4.46e-07	(2023) American-Asian- and African lineages of Zika virus induce differential pro-inflammatory and Interleukin 27-dependent antiviral responses in human monocytes.	6.350665141287858	1.4573346686662623	9.255044479489122
PMID	PMID:37287057	8	38	9606	STAT2,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35	STAT2,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35	6.07e-12	4.46e-07	(2023) Analyzing the role of ACE2, AR, MX1 and TMPRSS2 genetic markers for COVID-19 severity.	6.350665141287858	1.7583646643302435	11.166785179434402
PMID	PMID:34160465	8	38	9606	OASL,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	6.07e-12	4.46e-07	(2021) Identification of hub genes, pathways, and related transcription factors in systemic lupus erythematosus: A preliminary bioinformatics analysis.	6.350665141287858	1.7583646643302435	11.166785179434402
PMID	PMID:30949159	11	134	9606	SDF2L1,OASL,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	SDF2L1,OASL,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	6.33e-12	4.46e-07	(2019) Single-Cell Transcriptome Analysis of CD34(+) Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus.	6.350665141287858	1.3493461607485275	8.569245626596276
PMID	PMID:23052390	7	20	9606	STAT2,TBK1,IFIT1,RIGI,MX1,IFI35,ISG15	STAT2,TBK1,IFIT1,DDX58,MX1,IFI35,ISG15	6.43e-12	4.47e-07	(2013) ISG56IFIT1 is primarily responsible for interferon-induced changes to patterns of parainfluenza virus type 5 transcription and protein synthesis.	6.349692476868063	1.9791263183053858	12.566843494115297
PMID	PMID:39520552	6	8	9606	STAT2,MX2,RIGI,MX1,OAS1,ISG15	STAT2,MX2,DDX58,MX1,OAS1,ISG15	6.55e-12	4.49e-07	(2024) Proteome modulation triggers potent antiviral response in Japanese Encephalitis Virus infected human macrophages.	6.347753658996677	2.31011953734681	14.664069745912924
PMID	PMID:34339406	9	65	9606	OASL,STAT2,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,ISG15	7.93e-12	5.37e-07	(2021) Comparison of transcriptional responses between pathogenic and nonpathogenic hantavirus infections in Syrian hamsters using NanoString.	6.270025714300444	1.5763874267515794	9.883989701432311
PMID	PMID:35632606	10	98	9606	OASL,SETD7,TBK1,OAS2,IFIT1,RIGI,MX1,OAS1,IFI35,ISG15	OASL,SETD7,TBK1,OAS2,IFIT1,DDX58,MX1,OAS1,IFI35,ISG15	8.29e-12	5.54e-07	(2022) Comparative Proteomic Analysis Reveals Mx1 Inhibits Senecavirus A Replication in PK-15 Cells by Interacting with the Capsid Proteins VP1, VP2 and VP3.	6.2564902352715706	1.4438321982626152	9.033322049800738
PMID	PMID:37190061	7	21	9606	STAT2,OAS2,RIGI,MX1,IFITM3,OAS1,ISG15	STAT2,OAS2,DDX58,MX1,IFITM3,OAS1,ISG15	8.55e-12	5.64e-07	(2023) Prolonged Primary Rhinovirus Infection of Human Nasal Epithelial Cells Diminishes the Viral Load of Secondary Influenza H3N2 Infection via the Antiviral State Mediated by RIG-I and Interferon-Stimulated Genes.	6.248720896016658	1.9579370192354477	12.234601965181112
PMID	PMID:31611566	8	40	9606	MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	8.73e-12	5.68e-07	(2019) Experimental challenge with bovine respiratory syncytial virus in dairy calves: bronchial lymph node transcriptome response.	6.245651664288981	1.7360882696190911	10.843002590499053
PMID	PMID:29299535	8	40	9606	OASL,OAS2,IFIT1,RIGI,MX1,OAS1,IFI35,ISG15	OASL,OAS2,IFIT1,DDX58,MX1,OAS1,IFI35,ISG15	8.73e-12	5.68e-07	(2018) Differential Ability of Pandemic and Seasonal H1N1 Influenza A Viruses To Alter the Function of Human Neutrophils.	6.245651664288981	1.7360882696190911	10.843002590499053
PMID	PMID:25377889	8	40	9606	OASL,OAS2,IFIT1,RIGI,MX1,OAS1,IFI35,ISG15	OASL,OAS2,IFIT1,DDX58,MX1,OAS1,IFI35,ISG15	8.73e-12	5.68e-07	(2014) Lassa and Marburg viruses elicit distinct host transcriptional responses early after infection.	6.245651664288981	1.7360882696190911	10.843002590499053
PMID	PMID:17257431	10	99	9606	OASL,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,IFI35,ISG15	OASL,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,IFI35,ISG15	9.1e-12	5.71e-07	(2007) Immune-mediated changes in actinic keratosis following topical treatment with imiquimod 5% cream.	6.243363891754152	1.4394230793575602	8.986842078618562
PMID	PMID:28805681	10	100	9606	OASL,OAS2,IFIT1,RIGI,SAMD9,MX1,IFITM3,OAS1,PARP14,ISG15	OASL,OAS2,IFIT1,DDX58,SAMD9,MX1,IFITM3,OAS1,PARP14,ISG15	9.99e-12	6.19e-07	(2017) Influenza Virus Infection, Interferon Response, Viral Counter-Response, and Apoptosis.	6.208309350979882	1.43505827395511	8.90928570139656
PMID	PMID:27434537	9	67	9606	STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	1.02e-11	6.22e-07	(2016) Full Spectrum of LPS Activation in Alveolar Macrophages of Healthy Volunteers by Whole Transcriptomic Profiling.	6.206209615309182	1.5632259806936084	9.701708112281798
PMID	PMID:40066622	6	9	9606	STAT2,SAMD9L,IFIT1,SAMD9,OAS1,ISG15	STAT2,SAMD9L,IFIT1,SAMD9,OAS1,ISG15	1.09e-11	6.29e-07	(2025) Mpox virus poxin-schlafen fusion protein suppresses innate antiviral response by sequestering STAT2.	6.201349354554731	2.258967014899429	14.008643639807001
PMID	PMID:37633447	8	41	9606	STAT2,TBK1,MX2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,TBK1,MX2,IFIT1,DDX58,MX1,OAS1,ISG15	1.04e-11	6.29e-07	(2023) RIPK3 promotes hantaviral replication by restricting JAK-STAT signaling without triggering necroptosis.	6.201349354554731	1.7253644042273182	10.699587434526787
PMID	PMID:37886542	8	41	9606	SHFL,OASL,STAT2,OAS2,IFIT1,RIGI,OAS1,ISG15	SHFL,OASL,STAT2,OAS2,IFIT1,DDX58,OAS1,ISG15	1.04e-11	6.29e-07	(2023) Interferon induced circRNAs escape herpesvirus host shutoff and suppress lytic infection.	6.201349354554731	1.7253644042273182	10.699587434526787
PMID	PMID:36052371	8	41	9606	OASL,MX2,OAS2,IFIT1,IFITM3,OAS1,IFI35,ISG15	OASL,MX2,OAS2,IFIT1,IFITM3,OAS1,IFI35,ISG15	1.04e-11	6.29e-07	(2022) Mucosal gene expression in response to SARS-CoV-2 is associated with early viral load.	6.201349354554731	1.7253644042273182	10.699587434526787
PMID	PMID:27018244	6	9	9606	MX2,OAS2,IFIT1,RIGI,MX1,OAS1	MX2,OAS2,IFIT1,DDX58,MX1,OAS1	1.09e-11	6.29e-07	(2016) Comparative transcriptome analyses indicate enhanced cellular protection against FMDV in PK15 cells pretreated with IFN-gamma.	6.201349354554731	2.258967014899429	14.008643639807001
PMID	PMID:12887736	8	41	9606	OASL,MX2,OAS2,IFIT1,MX1,OAS1,IFI35,ISG15	OASL,MX2,OAS2,IFIT1,MX1,OAS1,IFI35,ISG15	1.04e-11	6.29e-07	(2003) Interferon-alphabeta receptor-mediated selective induction of a gene cluster by CpG oligodeoxynucleotide 2006.	6.201349354554731	1.7253644042273182	10.699587434526787
PMID	PMID:34180358	7	22	9606	OASL,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	OASL,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	1.12e-11	6.35e-07	(2021) Potential therapeutic target genes for systemic lupus erythematosus: a bioinformatics analysis.	6.197226274708024	1.9377336331471606	12.008573784725023
PMID	PMID:34209818	7	22	9606	OASL,STAT2,MX2,OAS2,MX1,OAS1,ISG15	OASL,STAT2,MX2,OAS2,MX1,OAS1,ISG15	1.12e-11	6.35e-07	(2021) Toward a Coronavirus Knowledge Graph.	6.197226274708024	1.9377336331471606	12.008573784725023
PMID	PMID:32599245	7	22	9606	OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	1.12e-11	6.35e-07	(2020) Targeting hub genes and pathways of innate immune response in COVID-19: A network biology perspective.	6.197226274708024	1.9377336331471606	12.008573784725023
PMID	PMID:29312239	7	22	9606	OASL,TBK1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,TBK1,DDX58,MX1,IFITM3,OAS1,ISG15	1.12e-11	6.35e-07	(2017) Infection with Classical Swine Fever Virus Induces Expression of Type III Interferons and Activates Innate Immune Signaling.	6.197226274708024	1.9377336331471606	12.008573784725023
PMID	PMID:37350967	10	102	9606	SHFL,MX2,OAS2,IFIT1,RIGI,IFITM3,OAS1,IFI35,PARP14,ISG15	SHFL,MX2,OAS2,IFIT1,DDX58,IFITM3,OAS1,IFI35,PARP14,ISG15	1.2e-11	6.49e-07	(2023) Central role of lung macrophages in SARS-CoV-2 physiopathology: a cross-model single-cell RNA-seq perspective.	6.187755303199631	1.4264581021931926	8.826573686638008
PMID	PMID:36656015	8	42	9606	OASL,MX2,OAS2,IFIT1,IFITM3,OAS1,IFI35,ISG15	OASL,MX2,OAS2,IFIT1,IFITM3,OAS1,IFI35,ISG15	1.23e-11	6.61e-07	(2023) Mucosal Gene Expression in Response to SARS-CoV-2 Is Associated with Viral Load.	6.179798540514359	1.714898970549153	10.597730155329234
PMID	PMID:34437657	8	42	9606	STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,ISG15	STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,ISG15	1.23e-11	6.61e-07	(2021) SARS-CoV-2 suppresses IFNbeta production mediated by NSP1, 5, 6, 15, ORF6 and ORF7b but does not suppress the effects of added interferon.	6.179798540514359	1.714898970549153	10.597730155329234
PMID	PMID:24713352	8	42	9606	TBK1,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	TBK1,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	1.23e-11	6.61e-07	(2014) Interferon-stimulated genes: roles in viral pathogenesis.	6.179798540514359	1.714898970549153	10.597730155329234
PMID	PMID:38125466	8	43	9606	OASL,STAT2,TBK1,MX2,OAS2,MX1,IFITM3,ISG15	OASL,STAT2,TBK1,MX2,OAS2,MX1,IFITM3,ISG15	1.46e-11	7.58e-07	(2023) Pan-cancer analysis identifies protein arginine methyltransferases PRMT1 and PRMT5 and their related signatures as markers associated with prognosis, immune profile, and therapeutic response in lung adenocarcinoma.	6.120330794367947	1.7046798053674672	10.433204307327667
PMID	PMID:35086375	8	43	9606	OASL,MX2,OAS2,IFIT1,MX1,OAS1,IFI35,ISG15	OASL,MX2,OAS2,IFIT1,MX1,OAS1,IFI35,ISG15	1.46e-11	7.58e-07	(2022) Integrated analysis of differentially expressed genes, differentially methylated genes, and natural compounds in hepatitis C virus-induced cirrhosis.	6.120330794367947	1.7046798053674672	10.433204307327667
RCTM	HSA-909733	10	71	9606	OASL,STAT2,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	4.36e-13	9.95e-10	Interferon alpha/beta signaling	9.002176919254275	1.5837999252360349	14.25764713167648
RCTM	HSA-913531	11	199	9606	OASL,STAT2,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,ISG15	3.47e-10	3.96e-07	Interferon Signaling	6.402304814074488	1.1775978827036284	7.539340593477364
RCTM	HSA-1169410	8	82	9606	OASL,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	OASL,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	1.58e-09	1.2e-06	Antiviral mechanism by IFN-stimulated genes	5.920818753952375	1.424334408563337	8.433225878121469
RCTM	HSA-8983711	4	9	9606	OASL,OAS2,RIGI,OAS1	OASL,OAS2,DDX58,OAS1	1.26e-07	7.19e-05	OAS antiviral response	4.1432711096171175	2.0828757558437476	8.629918944109317
RCTM	HSA-1280215	14	706	9606	OASL,JUNB,STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,SERPINB2,ISG15	OASL,JUNB,STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,SERPINB2,ISG15	3.83e-07	0.00017	Cytokine Signaling in Immune system	3.769551078621726	0.7323816085815443	2.7607498825912753
RCTM	HSA-1169408	5	74	9606	MX2,IFIT1,RIGI,MX1,ISG15	MX2,IFIT1,DDX58,MX1,ISG15	1.16e-05	0.0044	ISG15 antiviral mechanism	2.3565473235138126	1.2647965585601526	2.980552944864409
RCTM	HSA-611105	5	103	9606	MT-ND4,MT-ND3,SDHD,COX7A2L,UQCR11	MT-ND4,MT-ND3,SDHD,COX7A2L,UQCR11	5.29e-05	0.0172	Respiratory electron transport	1.764471553092451	1.1211910535859566	1.9783097196341743
WikiPathways	WP4197	5	23	9606	STAT2,IFIT1,MX1,OAS1,IFI35	STAT2,IFIT1,MX1,OAS1,IFI35	5.88e-08	4.59e-05	Immune response to tuberculosis	4.338187314462739	1.772300442273536	7.688571296087756
WikiPathways	WP4868	5	31	9606	STAT2,TBK1,OAS2,RIGI,OAS1	STAT2,TBK1,OAS2,DDX58,OAS1	2.2e-07	8.61e-05	Type I interferon induction and signaling during SARS-CoV-2 infection	4.064996848546345	1.6426665844568562	6.677434489029509
WikiPathways	WP4880	5	33	9606	STAT2,TBK1,OAS2,RIGI,OAS1	STAT2,TBK1,OAS2,DDX58,OAS1	2.92e-07	8.61e-05	Host-pathogen interaction of human coronaviruses - interferon induction	4.064996848546345	1.6155143384132413	6.56706069443126
WikiPathways	WP4630	6	135	9606	STAT2,TBK1,OAS2,RIGI,MX1,OAS1	STAT2,TBK1,OAS2,DDX58,MX1,OAS1	1.47e-05	0.0029	Measles virus infection	2.537602002101044	1.0828757558437476	2.747907686055775
WikiPathways	WP5115	7	218	9606	JUNB,TBK1,OAS2,IFIT1,RIGI,MX1,IFITM3	JUNB,TBK1,OAS2,IFIT1,DDX58,MX1,IFITM3	2.12e-05	0.0033	Network map of SARS-CoV-2 signaling pathway	2.4814860601221125	0.9416998203647621	2.3368149770546545
WikiPathways	WP111	5	103	9606	MT-ND4,MT-ND3,SDHD,COX7A2L,UQCR11	MT-ND4,MT-ND3,SDHD,COX7A2L,UQCR11	5.29e-05	0.0069	Electron transport chain: OXPHOS system in mitochondria	2.161150909262745	1.1211910535859566	2.423063064914545
WikiPathways	WP5039	4	66	9606	STAT2,TBK1,RIGI,MX1	STAT2,TBK1,DDX58,MX1	0.00014	0.0153	SARS-CoV-2 innate immunity evasion and cell-specific immune response	1.8153085691824011	1.2175743297412038	2.2102731143957257
WikiPathways	WP4912	3	31	9606	STAT2,TBK1,RIGI	STAT2,TBK1,DDX58	0.00028	0.027	SARS coronavirus and innate immunity	1.5686362358410126	1.4208178348404998	2.2287463402599794
WikiPathways	WP619	3	37	9606	STAT2,OAS1,ISG15	STAT2,OAS1,ISG15	0.00045	0.0391	Type II interferon signaling	1.407823242604133	1.3439778046077775	1.8920831908709053
NetworkNeighborAL	CL:17001	12	46	9606	SHFL,OASL,SAMD9L,MX2,OAS2,IFIT1,SAMD9,MX1,IFITM3,OAS1,PARP14,ISG15	SHFL,OASL,SAMD9L,MX2,OAS2,IFIT1,SAMD9,MX1,IFITM3,OAS1,PARP14,ISG15	2.3e-18	1.05e-14	Mixed, incl. Interferon alpha/beta signaling, and Guanylate-binding protein, C-terminal	13.978810700930062	1.851481688321161	25.8815120372799
NetworkNeighborAL	CL:17003	11	41	9606	OASL,SAMD9L,MX2,OAS2,IFIT1,SAMD9,MX1,IFITM3,OAS1,PARP14,ISG15	OASL,SAMD9L,MX2,OAS2,IFIT1,SAMD9,MX1,IFITM3,OAS1,PARP14,ISG15	4.96e-17	5.81e-14	Mixed, incl. Interferon alpha/beta signaling, and Guanylate-binding protein, C-terminal	13.23582386760967	1.8636671023935996	24.66716951514016
NetworkNeighborAL	CL:17006	10	33	9606	OASL,SAMD9L,MX2,OAS2,IFIT1,SAMD9,MX1,OAS1,PARP14,ISG15	OASL,SAMD9L,MX2,OAS2,IFIT1,SAMD9,MX1,OAS1,PARP14,ISG15	4.98e-16	3.25e-13	Mixed, incl. Interferon alpha/beta signaling, and ISG15-protein conjugation	12.488116639021126	1.9165443340772226	23.934029187811426
NetworkNeighborAL	CL:17009	7	23	9606	OASL,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	OASL,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	1.46e-11	8.35e-09	Interferon alpha/beta signaling, and ISG15-protein conjugation	8.078313524516398	1.918428477951774	15.497666719255223
NetworkNeighborAL	CL:17012	6	17	9606	OASL,MX2,OAS2,IFIT1,MX1,OAS1	OASL,MX2,OAS2,IFIT1,MX1,OAS1	2.14e-10	1.09e-07	Mixed, incl. 2-5-oligoadenylate synthetase activity, and Interferon-induced 6-16 family	6.962573502059376	1.9827606029604798	13.805116435099908
NetworkNeighborAL	CL:17016	5	12	9606	OASL,OAS2,IFIT1,MX1,OAS1	OASL,OAS2,IFIT1,MX1,OAS1	3.82e-09	1.75e-06	Mixed, incl. 2-5-oligoadenylate synthetase activity, and TLDc domain	5.756961951313706	2.054847032243504	11.82967618039574
