category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Process	GO:0032757	5	65	9606	FADD,RIGI,LGALS9,PRKD2,MYD88	FADD,DDX58,LGALS9,PRKD2,MYD88	0.00017	0.0341	Positive regulation of interleukin-8 production	1.4672456210075022	1.0229899166276992	1.5009774755068215
Process	GO:0035457	3	12	9606	IFIT3,OAS1,IFIT2	IFIT3,OAS1,IFIT2	0.00017	0.0341	Cellular response to interferon-alpha	1.4672456210075022	1.5348732776065737	2.2520360953696774
Process	GO:0140289	3	12	9606	PARP9,PARP14,PARP10	PARP9,PARP14,PARP10	0.00017	0.0341	Protein mono-ADP-ribosylation	1.4672456210075022	1.5348732776065737	2.2520360953696774
Process	GO:0017004	4	37	9606	TTC19,COA3,COA6,LYRM7	TTC19,COA3,COA6,LYRM7	0.00024	0.0458	Cytochrome complex assembly	1.3391345219961308	1.1707915361955035	1.5678473641802813
Process	GO:0031396	8	212	9606	RBX1,NMI,N4BP1,DTX3L,COMMD1,GLMN,PARP10,ISG15	RBX1,NMI,N4BP1,DTX3L,COMMD1,GLMN,PARP10,ISG15	0.00024	0.0458	Regulation of protein ubiquitination	1.3391345219961308	0.7136873949977283	0.9557234285549466
Process	GO:0043301	3	14	9606	HLA-F,RABGEF1,LGALS9	HLA-F,RABGEF1,LGALS9	0.00025	0.0474	Negative regulation of leukocyte degranulation	1.324221658325915	1.4679264879759606	1.9438600482080628
Process	GO:0071639	3	14	9606	OAS3,LGALS9,OAS1	OAS3,LGALS9,OAS1	0.00025	0.0474	Positive regulation of monocyte chemotactic protein-1 production	1.324221658325915	1.4679264879759606	1.9438600482080628
Component	GO:0005737	126	12056	9606	M6PR,MLF2,CMTM6,RBX1,CNIH1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,NMI,MT2A,DHX58,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,FN3KRP,USP6NL,UBE2L6,SMIM14,DTX3L,IMUP,FADD,VAMP5,ISG20,AAMDC,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,MTURN,PPM1A,CLASP2,MRPL54,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,CHTOP,S100A4,GLMN,GBP4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,YIPF3,HDAC1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,RIGI,TRIM5,RABGEF1,DNAJC21,RSAD2,BPGM,ORMDL3,LGALS9,TYMP,SERPINB7,WDR4,MX1,CTNNA2,OAS1,PRKD2,ASB15,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,PARP10,LGALS8,TMEM258,ARPP19,PHKG2,MRPS21,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TUBB8B,ISG15,MYD88	M6PR,MLF2,CMTM6,RBX1,CNIH1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,NMI,MT2A,DHX58,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,FN3KRP,USP6NL,UBE2L6,SMIM14,DTX3L,C19orf33,FADD,VAMP5,ISG20,AAMDC,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,MTURN,PPM1A,CLASP2,MRPL54,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,CHTOP,S100A4,GLMN,GBP4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,YIPF3,HDAC1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,DDX58,TRIM5,RABGEF1,DNAJC21,RSAD2,BPGM,ORMDL3,LGALS9,TYMP,SERPINB7,WDR4,MX1,CTNNA2,OAS1,PRKD2,ASB15,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,PARP10,LGALS8,TMEM258,ARPP19,PHKG2,MRPS21,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TUBB8B,ISG15,MYD88	6.92e-11	1.42e-07	Cytoplasm	6.847711655616943	0.15610057474552355	1.0689317251334254
Component	GO:0005829	73	5438	9606	RBX1,MTMR9,OAS3,ACOT2,NMI,MT2A,HBZ,OASL,TFCP2,GCHFR,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,FN3KRP,USP6NL,UBE2L6,DTX3L,IMUP,FADD,COMMD1,ZNF622,RIN1,MSRA,WIPF2,PPM1A,CLASP2,UBA7,MX2,LIPA,UBE2G2,OAS2,PARP9,UBE2Z,PLA2G4A,GBP4,GBP1,IFIT1,IFIT3,HDAC1,RIGI,TRIM5,RABGEF1,DNAJC21,BPGM,LGALS9,TYMP,WDR4,MX1,CTNNA2,OAS1,PRKD2,ASB15,PNPT1,USP41,PARP14,SNF8,ADH1C,EPHX2,GSDMD,PARP10,LGALS8,PHKG2,RNF213,NT5C3A,TTI2,FGF1,TREX1,IFIT2,ISG15,MYD88	RBX1,MTMR9,OAS3,ACOT2,NMI,MT2A,HBZ,OASL,TFCP2,GCHFR,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,FN3KRP,USP6NL,UBE2L6,DTX3L,C19orf33,FADD,COMMD1,ZNF622,RIN1,MSRA,WIPF2,PPM1A,CLASP2,UBA7,MX2,LIPA,UBE2G2,OAS2,PARP9,UBE2Z,PLA2G4A,GBP4,GBP1,IFIT1,IFIT3,HDAC1,DDX58,TRIM5,RABGEF1,DNAJC21,BPGM,LGALS9,TYMP,WDR4,MX1,CTNNA2,OAS1,PRKD2,ASB15,PNPT1,USP41,PARP14,SNF8,ADH1C,EPHX2,GSDMD,PARP10,LGALS8,PHKG2,RNF213,NT5C3A,TTI2,FGF1,TREX1,IFIT2,ISG15,MYD88	1.39e-08	1.42e-05	Cytosol	4.847711655616943	0.2648169258035106	1.2837560978223257
Component	GO:0005622	137	14891	9606	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,DHX58,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,NOP9,FN3KRP,USP6NL,UBE2L6,SMIM14,DTX3L,IMUP,FADD,VAMP5,ISG20,AAMDC,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,MTURN,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GLMN,GBP4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,RIGI,TRIM5,RABGEF1,DNAJC21,RSAD2,BPGM,ORMDL3,LGALS9,TYMP,SERPINB7,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,ASB15,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,PHKG2,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,DHX58,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,NOP9,FN3KRP,USP6NL,UBE2L6,SMIM14,DTX3L,C19orf33,FADD,VAMP5,ISG20,AAMDC,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,MTURN,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GLMN,GBP4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,DDX58,TRIM5,RABGEF1,DNAJC21,RSAD2,BPGM,ORMDL3,LGALS9,TYMP,SERPINB7,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,ASB15,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,PHKG2,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	2.25e-08	1.53e-05	Intracellular anatomical structure	4.815308569182402	0.10072997246239804	0.4850458995716926
Component	GO:0043231	118	12149	9606	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,IMUP,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,TRIM5,RABGEF1,DNAJC21,RSAD2,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,ISG15,MYD88	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,C19orf33,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,TRIM5,RABGEF1,DNAJC21,RSAD2,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,ISG15,MYD88	1.04e-06	0.00053	Intracellular membrane-bounded organelle	3.275724130399211	0.124274744179177	0.40708977830691895
Component	GO:0043227	124	13188	9606	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,ALDH8A1,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,IMUP,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,TRIM5,RABGEF1,DNAJC21,RSAD2,GPR155,BPGM,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,SLC20A2,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,ALDH8A1,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,C19orf33,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,TRIM5,RABGEF1,DNAJC21,RSAD2,GPR155,BPGM,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,SLC20A2,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	1.62e-06	0.00066	Membrane-bounded organelle	3.1804560644581312	0.11017601562565567	0.3504099770544504
Component	GO:0031981	59	4526	9606	RBX1,CSTF1,OAS3,FYTTD1,NMI,DDX49,CMPK2,OASL,TFCP2,GCHFR,N4BP1,HERC6,SNRPF,NOP9,UBE2L6,DTX3L,IMUP,ISG20,COMMD1,ZNF622,MSRA,PNKP,PPM1A,CSTF2T,UBA7,LIPA,OAS2,PARP9,UBE2Z,COA6,TSPYL1,CHTOP,HDAC1,PPIL1,SYVN1,TRIM5,RABGEF1,DNAJC21,RSAD2,WDR4,OAS1,PRKD2,CDKN2AIPNL,HELZ2,SNF8,ADH1C,GSDMD,H2AX,PARP10,ARPP19,RNF213,NT5C3A,TTI2,ACSF3,FGF1,IFITM2,TREX1,TBL1X,ISG15	RBX1,CSTF1,OAS3,FYTTD1,NMI,DDX49,CMPK2,OASL,TFCP2,GCHFR,N4BP1,HERC6,SNRPF,NOP9,UBE2L6,DTX3L,C19orf33,ISG20,COMMD1,ZNF622,MSRA,PNKP,PPM1A,CSTF2T,UBA7,LIPA,OAS2,PARP9,UBE2Z,COA6,TSPYL1,CHTOP,HDAC1,PPIL1,SYVN1,TRIM5,RABGEF1,DNAJC21,RSAD2,WDR4,OAS1,PRKD2,CDKN2AIPNL,HELZ2,SNF8,ADH1C,GSDMD,H2AX,PARP10,ARPP19,RNF213,NT5C3A,TTI2,ACSF3,FGF1,IFITM2,TREX1,TBL1X,ISG15	2.82e-06	0.00096	Nuclear lumen	3.0177287669604316	0.25207073095797045	0.7606810961206109
Component	GO:0070013	67	5660	9606	RBX1,CSTF1,OAS3,ACOT2,FYTTD1,NMI,DDX49,CMPK2,TIMM10,OASL,TFCP2,GCHFR,N4BP1,HERC6,SNRPF,NOP9,UBE2L6,DTX3L,IMUP,ISG20,COMMD1,ZNF622,MSRA,PNKP,PPM1A,MRPL54,CSTF2T,UBA7,LIPA,OAS2,PARP9,UBE2Z,COA6,TSPYL1,CHTOP,HDAC1,PPIL1,COMMD3,SYVN1,LYRM7,TRIM5,RABGEF1,DNAJC21,RSAD2,WDR4,OAS1,PRKD2,CDKN2AIPNL,PNPT1,HELZ2,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,ARPP19,MRPS21,RNF213,NT5C3A,TTI2,ACSF3,FGF1,IFITM2,TREX1,TBL1X,ISG15	RBX1,CSTF1,OAS3,ACOT2,FYTTD1,NMI,DDX49,CMPK2,TIMM10,OASL,TFCP2,GCHFR,N4BP1,HERC6,SNRPF,NOP9,UBE2L6,DTX3L,C19orf33,ISG20,COMMD1,ZNF622,MSRA,PNKP,PPM1A,MRPL54,CSTF2T,UBA7,LIPA,OAS2,PARP9,UBE2Z,COA6,TSPYL1,CHTOP,HDAC1,PPIL1,COMMD3,SYVN1,LYRM7,TRIM5,RABGEF1,DNAJC21,RSAD2,WDR4,OAS1,PRKD2,CDKN2AIPNL,PNPT1,HELZ2,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,ARPP19,MRPS21,RNF213,NT5C3A,TTI2,ACSF3,FGF1,IFITM2,TREX1,TBL1X,ISG15	1.17e-05	0.0034	Intracellular organelle lumen	2.468521082957745	0.21019164044709104	0.5188624959051181
Component	GO:0043226	126	14017	9606	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,ALDH8A1,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,IMUP,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,RIGI,TRIM5,RABGEF1,DNAJC21,RSAD2,GPR155,BPGM,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,SLC20A2,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,ALDH8A1,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,C19orf33,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,DDX58,TRIM5,RABGEF1,DNAJC21,RSAD2,GPR155,BPGM,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,SLC20A2,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	2.73e-05	0.0056	Organelle	2.2518119729937998	0.09064874071112507	0.20412391967012192
Component	GO:0043229	121	13231	9606	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,IMUP,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,RIGI,TRIM5,RABGEF1,DNAJC21,RSAD2,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	M6PR,MLF2,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,BST2,CMPK2,TIMM10,OASL,TFCP2,HLA-F,GCHFR,TTC19,N4BP1,RRAGB,HERC6,SNRPF,NOP9,USP6NL,UBE2L6,SMIM14,DTX3L,C19orf33,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,P4HTM,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GBP4,GBP1,CYP2J2,IFIT3,YIPF3,HDAC1,PPIL1,COMMD3,YIF1A,SYVN1,MCUR1,LYRM7,DDX58,TRIM5,RABGEF1,DNAJC21,RSAD2,ORMDL3,LGALS9,WDR4,MX1,CTNNA2,OAS1,PRKD2,CDKN2AIPNL,PNPT1,USP41,HELZ2,PARP14,CNIH4,SNF8,ADH1C,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,MRPS21,SLC16A3,RNF213,NT5C3A,TTI2,CAMK1D,ACSF3,FGF1,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	3.14e-05	0.0058	Intracellular organelle	2.2365720064370627	0.0981259698125793	0.21946579718730314
Component	GO:0005654	52	4169	9606	RBX1,CSTF1,OAS3,FYTTD1,NMI,DDX49,CMPK2,OASL,TFCP2,GCHFR,N4BP1,HERC6,SNRPF,UBE2L6,DTX3L,IMUP,ISG20,COMMD1,ZNF622,MSRA,PNKP,PPM1A,CSTF2T,UBA7,LIPA,OAS2,PARP9,UBE2Z,COA6,TSPYL1,CHTOP,HDAC1,PPIL1,SYVN1,TRIM5,WDR4,OAS1,PRKD2,CDKN2AIPNL,HELZ2,SNF8,ADH1C,GSDMD,H2AX,ARPP19,NT5C3A,TTI2,ACSF3,FGF1,IFITM2,TBL1X,ISG15	RBX1,CSTF1,OAS3,FYTTD1,NMI,DDX49,CMPK2,OASL,TFCP2,GCHFR,N4BP1,HERC6,SNRPF,UBE2L6,DTX3L,C19orf33,ISG20,COMMD1,ZNF622,MSRA,PNKP,PPM1A,CSTF2T,UBA7,LIPA,OAS2,PARP9,UBE2Z,COA6,TSPYL1,CHTOP,HDAC1,PPIL1,SYVN1,TRIM5,WDR4,OAS1,PRKD2,CDKN2AIPNL,HELZ2,SNF8,ADH1C,GSDMD,H2AX,ARPP19,NT5C3A,TTI2,ACSF3,FGF1,IFITM2,TBL1X,ISG15	5.53e-05	0.0094	Nucleoplasm	2.0268721464003012	0.23290471744303784	0.4720680845505258
Component	GO:0031090	47	3673	9606	M6PR,CMTM6,CNIH1,TVP23C,SLC15A3,WASHC3,BST2,TIMM10,HLA-F,GCHFR,TTC19,RRAGB,USP6NL,SMIM14,DTX3L,VAMP5,COMMD1,TIMM22,MRPL54,CYP2U1,P4HTM,DNAJB12,MPC1,MT-ND1,COA3,MT-ND3,PLA2G4A,GBP4,GBP1,CYP2J2,YIF1A,SYVN1,MCUR1,LYRM7,RABGEF1,RSAD2,ORMDL3,MX1,PNPT1,CNIH4,SNF8,TMEM258,MRPS21,SLC16A3,IFITM2,TREX1,MYD88	M6PR,CMTM6,CNIH1,TVP23C,SLC15A3,WASHC3,BST2,TIMM10,HLA-F,GCHFR,TTC19,RRAGB,USP6NL,SMIM14,DTX3L,VAMP5,COMMD1,TIMM22,MRPL54,CYP2U1,P4HTM,DNAJB12,MPC1,MT-ND1,COA3,MT-ND3,PLA2G4A,GBP4,GBP1,CYP2J2,YIF1A,SYVN1,MCUR1,LYRM7,RABGEF1,RSAD2,ORMDL3,MX1,PNPT1,CNIH4,SNF8,TMEM258,MRPS21,SLC16A3,IFITM2,TREX1,MYD88	8.17e-05	0.0129	Organelle membrane	1.889410289700751	0.24401019852495978	0.461035379884982
Component	GO:0005743	13	502	9606	TIMM10,TTC19,TIMM22,MRPL54,CYP2U1,MPC1,MT-ND1,COA3,MT-ND3,PLA2G4A,MCUR1,RSAD2,MRPS21	TIMM10,TTC19,TIMM22,MRPL54,CYP2U1,MPC1,MT-ND1,COA3,MT-ND3,PLA2G4A,MCUR1,RSAD2,MRPS21	0.00012	0.0179	Mitochondrial inner membrane	1.747146969020107	0.5501729040963536	0.961232921828934
